"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/14/1999","AQS","320031019","1","3.1","ug/m3 LC","13","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"02/17/1999","AQS","320031019","1","4.1","ug/m3 LC","17","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"02/20/1999","AQS","320031019","1","2.7","ug/m3 LC","11","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"02/23/1999","AQS","320031019","1","2.4","ug/m3 LC","10","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"02/26/1999","AQS","320031019","1","3.4","ug/m3 LC","14","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"03/01/1999","AQS","320031019","1","2.2","ug/m3 LC","9","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"03/04/1999","AQS","320031019","1","3.7","ug/m3 LC","15","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"03/07/1999","AQS","320031019","1","8.2","ug/m3 LC","34","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"03/10/1999","AQS","320031019","1","5.8","ug/m3 LC","24","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"03/13/1999","AQS","320031019","1","4.7","ug/m3 LC","20","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"03/16/1999","AQS","320031019","1","1.5","ug/m3 LC","6","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"06/05/1999","AQS","320031019","1","4.3","ug/m3 LC","18","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"06/08/1999","AQS","320031019","1","3.9","ug/m3 LC","16","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"06/11/1999","AQS","320031019","1","7.1","ug/m3 LC","30","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"06/14/1999","AQS","320031019","1","8.2","ug/m3 LC","34","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"06/17/1999","AQS","320031019","1","6","ug/m3 LC","25","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"06/20/1999","AQS","320031019","1","4","ug/m3 LC","17","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"06/23/1999","AQS","320031019","1","5.3","ug/m3 LC","22","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"06/26/1999","AQS","320031019","1","5.1","ug/m3 LC","21","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"06/29/1999","AQS","320031019","1","6.1","ug/m3 LC","25","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"07/02/1999","AQS","320031019","1","8.5","ug/m3 LC","35","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"07/05/1999","AQS","320031019","1","3.9","ug/m3 LC","16","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"07/08/1999","AQS","320031019","1","5","ug/m3 LC","21","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"07/11/1999","AQS","320031019","1","6.3","ug/m3 LC","26","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"07/14/1999","AQS","320031019","1","6","ug/m3 LC","25","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"07/17/1999","AQS","320031019","1","5.4","ug/m3 LC","23","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"07/20/1999","AQS","320031019","1","3.9","ug/m3 LC","16","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"07/23/1999","AQS","320031019","1","4.8","ug/m3 LC","20","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"07/26/1999","AQS","320031019","1","3.6","ug/m3 LC","15","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"07/29/1999","AQS","320031019","1","4.8","ug/m3 LC","20","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"08/01/1999","AQS","320031019","1","5","ug/m3 LC","21","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"08/04/1999","AQS","320031019","1","5.4","ug/m3 LC","23","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"08/07/1999","AQS","320031019","1","4.4","ug/m3 LC","18","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"08/10/1999","AQS","320031019","1","4.2","ug/m3 LC","18","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"08/13/1999","AQS","320031019","1","6.2","ug/m3 LC","26","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"08/16/1999","AQS","320031019","1","6.1","ug/m3 LC","25","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"08/19/1999","AQS","320031019","1","7.2","ug/m3 LC","30","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"08/25/1999","AQS","320031019","1","5","ug/m3 LC","21","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"08/28/1999","AQS","320031019","1","5.5","ug/m3 LC","23","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"08/31/1999","AQS","320031019","1","9.7","ug/m3 LC","40","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"09/03/1999","AQS","320031019","1","7.2","ug/m3 LC","30","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"09/09/1999","AQS","320031019","1","3.4","ug/m3 LC","14","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"09/12/1999","AQS","320031019","1","4","ug/m3 LC","17","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"09/15/1999","AQS","320031019","1","4.1","ug/m3 LC","17","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"09/18/1999","AQS","320031019","1","3.5","ug/m3 LC","15","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"09/21/1999","AQS","320031019","1","5.4","ug/m3 LC","23","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"09/24/1999","AQS","320031019","1","3.5","ug/m3 LC","15","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"09/27/1999","AQS","320031019","1","3.3","ug/m3 LC","14","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"09/30/1999","AQS","320031019","1","3.5","ug/m3 LC","15","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"10/03/1999","AQS","320031019","1","7.1","ug/m3 LC","30","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"10/06/1999","AQS","320031019","1","6.2","ug/m3 LC","26","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"10/09/1999","AQS","320031019","1","3.3","ug/m3 LC","14","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"10/12/1999","AQS","320031019","1","4.7","ug/m3 LC","20","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"10/15/1999","AQS","320031019","1","6.5","ug/m3 LC","27","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"10/18/1999","AQS","320031019","1","2.7","ug/m3 LC","11","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"10/21/1999","AQS","320031019","1","3.1","ug/m3 LC","13","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"10/24/1999","AQS","320031019","1","4.2","ug/m3 LC","18","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"10/27/1999","AQS","320031019","1","5.3","ug/m3 LC","22","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"10/30/1999","AQS","320031019","1","2.4","ug/m3 LC","10","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"11/02/1999","AQS","320031019","1","3.4","ug/m3 LC","14","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"11/05/1999","AQS","320031019","1","6.3","ug/m3 LC","26","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"11/08/1999","AQS","320031019","1","4.9","ug/m3 LC","20","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"11/11/1999","AQS","320031019","1","3.8","ug/m3 LC","16","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"11/14/1999","AQS","320031019","1","6.2","ug/m3 LC","26","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"11/17/1999","AQS","320031019","1","4.2","ug/m3 LC","18","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"11/20/1999","AQS","320031019","1","2.1","ug/m3 LC","9","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"11/23/1999","AQS","320031019","1","2.5","ug/m3 LC","10","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"11/26/1999","AQS","320031019","1","2.1","ug/m3 LC","9","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"11/29/1999","AQS","320031019","1","4.6","ug/m3 LC","19","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"12/02/1999","AQS","320031019","1","2","ug/m3 LC","8","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"12/05/1999","AQS","320031019","1","4.4","ug/m3 LC","18","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"12/08/1999","AQS","320031019","1","0.9","ug/m3 LC","4","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"12/17/1999","AQS","320031019","1","1.4","ug/m3 LC","6","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"12/20/1999","AQS","320031019","1","2.6","ug/m3 LC","11","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"12/23/1999","AQS","320031019","1","3.1","ug/m3 LC","13","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"12/29/1999","AQS","320031019","1","2.2","ug/m3 LC","9","Jean","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","35.7856650008953","-115.357087"
"01/03/1999","AQS","320032002","1","10","ug/m3 LC","42","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"01/06/1999","AQS","320032002","1","32.3","ug/m3 LC","93","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"01/09/1999","AQS","320032002","1","13.5","ug/m3 LC","54","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"01/12/1999","AQS","320032002","1","12.3","ug/m3 LC","51","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"01/15/1999","AQS","320032002","1","23.3","ug/m3 LC","75","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"01/18/1999","AQS","320032002","1","15.3","ug/m3 LC","58","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"01/21/1999","AQS","320032002","1","6.1","ug/m3 LC","25","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"01/24/1999","AQS","320032002","1","7.7","ug/m3 LC","32","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"01/27/1999","AQS","320032002","1","9.5","ug/m3 LC","40","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"02/14/1999","AQS","320032002","1","9.5","ug/m3 LC","40","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"02/17/1999","AQS","320032002","1","20.1","ug/m3 LC","68","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"02/20/1999","AQS","320032002","1","6.2","ug/m3 LC","26","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"02/23/1999","AQS","320032002","1","14","ug/m3 LC","55","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"02/26/1999","AQS","320032002","1","6","ug/m3 LC","25","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"03/01/1999","AQS","320032002","1","13.4","ug/m3 LC","54","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"03/04/1999","AQS","320032002","1","6.7","ug/m3 LC","28","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"03/07/1999","AQS","320032002","1","8.6","ug/m3 LC","36","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"03/10/1999","AQS","320032002","1","5.4","ug/m3 LC","23","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"03/13/1999","AQS","320032002","1","11.2","ug/m3 LC","47","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"03/16/1999","AQS","320032002","1","3.5","ug/m3 LC","15","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"03/19/1999","AQS","320032002","1","11","ug/m3 LC","46","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"03/22/1999","AQS","320032002","1","6.5","ug/m3 LC","27","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"03/25/1999","AQS","320032002","1","9.2","ug/m3 LC","38","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"03/31/1999","AQS","320032002","1","9.2","ug/m3 LC","38","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"04/03/1999","AQS","320032002","1","6.2","ug/m3 LC","26","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"04/06/1999","AQS","320032002","1","6.7","ug/m3 LC","28","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"04/09/1999","AQS","320032002","1","3.1","ug/m3 LC","13","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"04/15/1999","AQS","320032002","1","9.7","ug/m3 LC","40","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"04/18/1999","AQS","320032002","1","11.6","ug/m3 LC","48","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"04/24/1999","AQS","320032002","1","9.6","ug/m3 LC","40","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"04/27/1999","AQS","320032002","1","6.6","ug/m3 LC","28","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"04/30/1999","AQS","320032002","1","5","ug/m3 LC","21","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"05/03/1999","AQS","320032002","1","5.1","ug/m3 LC","21","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"05/06/1999","AQS","320032002","1","7.1","ug/m3 LC","30","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"05/09/1999","AQS","320032002","1","8.6","ug/m3 LC","36","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"05/12/1999","AQS","320032002","1","8.8","ug/m3 LC","37","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"05/15/1999","AQS","320032002","1","7.3","ug/m3 LC","30","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"05/18/1999","AQS","320032002","1","10.4","ug/m3 LC","43","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"05/21/1999","AQS","320032002","1","15.2","ug/m3 LC","58","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"05/24/1999","AQS","320032002","1","8.4","ug/m3 LC","35","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"05/27/1999","AQS","320032002","1","5.4","ug/m3 LC","23","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"05/30/1999","AQS","320032002","1","7.7","ug/m3 LC","32","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"06/02/1999","AQS","320032002","1","6.1","ug/m3 LC","25","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"06/05/1999","AQS","320032002","1","7.2","ug/m3 LC","30","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"06/08/1999","AQS","320032002","1","5.6","ug/m3 LC","23","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
"06/11/1999","AQS","320032002","1","11.5","ug/m3 LC","48","JD Smith","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1912510008995","-115.122953"
